관리번호,수목명,수목구분,수목유형,식재일,관리기관전화번호,관리기관명,데이터기준일자,도로명,도로종류,도로시작점,도로종료점,수목위치,수목위도,수목경도,도로명주소,지번주소,행정동,흉고직경,근원직경,식재간격,수령,도로폭,보도폭,보호덮개,보호틀,보호틀파손여부,뿌리융기여부,통기,지장물1,지장물2,수목전경사진,보호덮개사진
06-왕산로-가-0130,은행나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,왕산로,특별시도,서울특별시 동대문구 신설동 131-50,서울특별시 동대문구 휘경동 343-23,힐스테이트청량리역 앞,37.5828041,127.0483879,,서울특별시 동대문구 청량리동 819,청량리동,0.18,0.25,5.3,23,35,1.9,기타,사각형,N,N,N,전깃줄,,01-06-왕산로-가-0130-001.jpg,01-06-왕산로-가-0130-002.jpg
06-회기로-가-0039,은행나무,가로수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,회기로,특별시도,서울특별시 동대문구 제기동 1149-16,서울특별시 동대문구 휘경동 183-144,세종회관 앞,37.5912276,127.0421439,,서울특별시 동대문구 청량리동 205-553,청량리동,0.32,0.4,9,40,20,1.9,주철,사각형,N,N,N,전깃줄,,01-06-회기로-가-0039-001.jpg,01-06-회기로-가-0039-002.jpg
06-사가정로-가-0198,은행나무,가로수,교목,1999-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로,특별시도,서울특별시 동대문구 답십리동 524-1,경기도 구리시 아천동 28-2,푸른마을아파트,37.58003392,127.0750919,,서울특별시 동대문구 장안동 469-1,장안2동,0.22,0.27,6,28,20,1,주철,사각형,N,N,N,전신주,전깃줄,01-06-사가정로-가-0198-001.jpg,01-06-사가정로-가-0198-002.jpg
06-회기로-가-0063,버드나무,가로수,교목,1994-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,회기로,특별시도,서울특별시 동대문구 제기동 1149-16,서울특별시 동대문구 휘경동 183-144,KOCCA문화광장 입구,37.59164047,127.0445633,서울특별시 동대문구 회기로 66,서울특별시 동대문구 청량리동 206-9,청량리동,0.27,0.3,2.2,33,20,0.8,,기타,N,N,N,,,01-06-회기로-가-0063-001.jpg,01-06-회기로-가-0063-002.jpg
06-장한로-가-0167,이팝나무,가로수,교목,2008-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,장한로,특별시도,서울특별시 동대문구 장안동 464-1,서울특별시 동대문구 장안동 313-1,흥부골숯불돼지왕갈비 앞,37.5736739,127.0717517,,서울특별시 동대문구 장안동 469-4,장안2동,0.09,0.12,5.5,19,30,2.3,압연강판,사각형,N,N,N,전깃줄,,01-06-장한로-가-0167-001.jpg,01-06-장한로-가-0167-002.jpg
06-외대역동로-가-0002,백합나무,가로수,교목,2002-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,외대역동로,특별시도,서울특별시 동대문구 휘경동 55-3,서울특별시 동대문구 이문동 101-37,휘경2동주민센터 맞은편,37.5897171,127.0686177,,서울특별시 동대문구 휘경동 361-1,휘경2동,0.24,0.32,6,26,10,2.6,주철,사각형,N,N,N,전깃줄,,01-06-외대역동로-가-0002-001.jpg,01-06-외대역동로-가-0002-002.jpg
06-한천로63길-가-0012,느티나무,가로수,교목,1986-04-07,02-2127-4319,서울특별시 동대문구청,2022-12-12,한천로63길,특별시도,서울특별시 동대문구 이문동 218-18,서울특별시 동대문구 이문동 220-197,이문동대림아파트 앞,37.60468292,127.0669098,,서울특별시 동대문구 이문동 225,이문2동,0.34,0.45,9,42,10,1.3,주철,사각형,N,N,N,전깃줄,,01-06-한천로63길-가-0012-001.jpg,01-06-한천로63길-가-0012-002.jpg
06-서울시립대로-가-0099,은행나무,가로수,교목,1983-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,서울시립대로,특별시도,서울특별시 동대문구 답십리동 464-1,서울특별시 동대문구 전농동 152-11,쌍용자동차 앞,37.58051584,127.0510781,,서울특별시 동대문구 전농동 584-21,전농1동,0.35,0.42,7,44,25,2.2,주철,사각형,N,N,N,전신주,전깃줄,01-06-서울시립대로-가-0099-001.jpg,01-06-서울시립대로-가-0099-002.jpg
06-홍릉로25길-가-0001,은행나무,가로수,교목,1981-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,홍릉로25길,특별시도,서울특별시 동대문구 청량리동 205-694,서울특별시 동대문구 청량리동 205-279,홍릉로25길6 앞,37.58831787,127.0423889,,서울특별시 동대문구 청량리동 205-491,청량리동,0.37,0.45,5.6,47,14,0.8,기타,,N,N,N,전깃줄,,01-06-홍릉로25길-가-0001-001.jpg,01-06-홍릉로25길-가-0001-002.jpg
06-장안벚꽃로-가-0513,양버즘나무,가로수,교목,1984-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,장안벚꽃로,특별시도,서울특별시 동대문구 장안동 467,서울특별시 동대문구 휘경동 산6-69,공감대아파트 반대편,37.5626519,127.0720349,,서울특별시 동대문구 장안동 473-7,장안1동,0.52,0.67,6,44,20,1.3,기타,사각형,N,N,N,가로등,,01-06-장안벚꽃로-가-0513-001.jpg,01-06-장안벚꽃로-가-0513-002.jpg
06-천호대로-가-0350,양버즘나무,가로수,교목,1991-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,천호대로,특별시도,서울특별시 동대문구 신설동 117-21,서울특별시 동대문구 장안동 204-13,힐스테이트청계102동 앞,37.57137299,127.0459518,,서울특별시 동대문구 답십리동 524-1,답십리1동,0.43,0.45,8,36,40,7.5,,대상형,N,N,N,전신주,전깃줄,01-06-천호대로-가-0350-001.jpg,01-06-천호대로-가-0350-002.jpg
06-서울시립대로-가-0125,은행나무,가로수,교목,1967-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,서울시립대로,특별시도,서울특별시 동대문구 답십리동 464-1,서울특별시 동대문구 전농동 152-11,오븐마루,37.5826385,127.0528145,,서울특별시 동대문구 전농동 124-19,전농1동,0.48,0.57,7,60,25,1.7,주철,사각형,N,N,N,전신주,전깃줄,01-06-서울시립대로-가-0125-001.jpg,01-06-서울시립대로-가-0125-002.jpg
06-답십리로-가-0064,은행나무,가로수,교목,1971-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,답십리로,특별시도,서울특별시 동대문구 전농동 621-1,서울특별시 동대문구 장안동 333-2,꽃물드는날 앞,37.573722,127.0518295,,서울특별시 동대문구 전농동 655-36,답십리1동,0.45,0.55,5,57,30,1,압연강판,사각형,N,N,N,전깃줄,,01-06-답십리로-가-0064-001.jpg,01-06-답십리로-가-0064-002.jpg
06-망우로-가-0103,은행나무,가로수,교목,1999-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,망우로,특별시도,서울특별시 동대문구 휘경동 343-23,서울특별시 동대문구 휘경동 7-42,중랑교 정류장 맞은편,37.59160653,127.0677812,,서울특별시 동대문구 휘경동 66-1,휘경2동,0.22,0.29,4.7,28,35,5,압연강판,사각형,N,N,N,전깃줄,가로등,01-06-망우로-가-0103-001.jpg,01-06-망우로-가-0103-002.jpg
06-서울시립대로-가-0062,은행나무,가로수,교목,1983-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,서울시립대로,특별시도,서울특별시 동대문구 답십리동 464-1,서울특별시 동대문구 전농동 152-11,미스터피자 앞,37.5782327,127.0492177,,서울특별시 동대문구 전농동 530-119,전농1동,0.35,0.42,3.3,44,25,1.9,주철,사각형,N,N,N,전깃줄,,01-06-서울시립대로-가-0062-001.jpg,01-06-서울시립대로-가-0062-002.jpg
06-망우로-가-0050,은행나무,가로수,교목,1993-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,망우로,특별시도,서울특별시 동대문구 휘경동 343-23,서울특별시 동대문구 휘경동 7-42,하나동물병원 앞,37.5896293,127.0609862,,서울특별시 동대문구 휘경동 268-1,휘경2동,0.27,0.3,9,34,35,1.5,압연강판,사각형,N,N,N,전깃줄,,01-06-망우로-가-0050-001.jpg,01-06-망우로-가-0050-002.jpg
06-무학로-가-0038,양버즘나무,가로수,교목,2000-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,무학로,특별시도,서울특별시 동대문구 용두동 255-58,서울특별시 동대문구 용두동 726-1,용두똥돼지 앞,37.57438711,127.0307443,,서울특별시 동대문구 용두동 118-86,용신동,0.32,0.4,4,27,25,3,주철,사각형,N,N,N,가로등,전깃줄,01-06-무학로-가-0038-001.jpg,01-06-무학로-가-0038-002.jpg
06-이문로-가-0080,은행나무,가로수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,이문로,특별시도,서울특별시 동대문구 회기동 66-1,서울특별시 동대문구 이문동 247-1,한국외국어대학교 앞,37.595999,127.0598587,,서울특별시 동대문구 이문동 284-4,이문1동,0.32,0.46,6.3,40,29,1.8,압연강판,사각형,N,N,N,전깃줄,,01-06-이문로-가-0080-001.jpg,01-06-이문로-가-0080-002.jpg
06-이문로-가-0057,은행나무,가로수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,이문로,특별시도,서울특별시 동대문구 회기동 66-1,서울특별시 동대문구 이문동 247-1,현대블루헨즈 앞,37.59418523,127.0586495,,서울특별시 동대문구 이문동 325-1,이문1동,0.23,0.34,8,29,29,1.7,주철,사각형,N,N,N,전깃줄,,01-06-이문로-가-0057-001.jpg,01-06-이문로-가-0057-002.jpg
06-무학로-가-0094,은행나무,가로수,교목,1979-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,무학로,특별시도,서울특별시 동대문구 용두동 255-58,서울특별시 동대문구 용두동 726-1,삼성종합건축 앞,37.5803789,127.0300674,,서울특별시 동대문구 용두동 190-5,용신동,0.38,0.45,5.5,48,25,,주철,사각형,N,N,N,전깃줄,건물,01-06-무학로-가-0094-001.jpg,01-06-무학로-가-0094-002.jpg
06-무학로-가-0185,양버즘나무,가로수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,무학로,특별시도,서울특별시 동대문구 용두동 255-58,서울특별시 동대문구 용두동 726-1,대영공조닥트 앞,37.5746413,127.0305524,,서울특별시 동대문구 용두동 237-10,용신동,0.35,0.44,6,30,25,3,압연강판,사각형,N,N,N,전깃줄,,01-06-무학로-가-0185-001.jpg,01-06-무학로-가-0185-002.jpg
06-왕산로-가-0126,양버즘나무,가로수,교목,2006-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,왕산로,특별시도,서울특별시 동대문구 신설동 131-50,서울특별시 동대문구 휘경동 343-23,부동산박사 앞,37.5822839,127.0477071,,서울특별시 동대문구 청량리동 819,청량리동,0.25,0.34,3.6,21,35,1.7,압연강판,,N,N,N,전깃줄,,01-06-왕산로-가-0126-001.jpg,01-06-왕산로-가-0126-002.jpg
06-장안벚꽃로-가-0493,양버즘나무,가로수,교목,1986-04-07,02-2127-4319,서울특별시 동대문구청,2022-12-12,장안벚꽃로,특별시도,서울특별시 동대문구 장안동 467,서울특별시 동대문구 휘경동 산6-69,장안상록파라브아파트 반대편,37.5638115,127.072695,,서울특별시 동대문구 장안동 473-7,장안1동,0.49,0.59,5,41,20,1.3,기타,사각형,N,N,N,,,01-06-장안벚꽃로-가-0493-001.jpg,01-06-장안벚꽃로-가-0493-002.jpg
06-한천로-가-0019,양버즘나무,가로수,교목,1997-04-07,02-2127-4319,서울특별시 동대문구청,2022-12-12,한천로,특별시도,서울특별시 동대문구 장안동 413-7,서울특별시 동대문구 이문동 209-13,좋은부품 앞,37.5649792,127.0605597,,서울특별시 동대문구 장안동 217-1,장안1동,0.36,0.43,30,30,20,2,압연강판,사각형,N,N,N,전깃줄,,01-06-한천로-가-0019-001.jpg,01-06-한천로-가-0019-002.jpg
06-홍릉로-가-0114,양버즘나무,가로수,교목,1996-04-08,02-2127-4319,서울특별시 동대문구청,2022-12-12,홍릉로,특별시도,서울특별시 동대문구 청량리동 279,서울특별시 동대문구 청량리동 206-77,홍릉로101 앞,37.5892334,127.0425873,,서울특별시 동대문구 청량리동 205-848,청량리동,0.37,0.51,8.7,31,23,1.7,압연강판,사각형,N,N,N,전깃줄,,01-06-홍릉로-가-0114-001.jpg,01-06-홍릉로-가-0114-002.jpg
06-황물로-가-0225,양버즘나무,가로수,교목,1999-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,황물로,특별시도,서울특별시 동대문구 전농동 643-5,서울특별시 동대문구 답십리동 952-7,신우상사,37.5675829,127.0534504,,서울특별시 동대문구 답십리동 530-2,답십리1동,0.34,0.45,13,29,17,1.6,주철,사각형,N,N,N,전깃줄,,01-06-황물로-가-0225-001.jpg,01-06-황물로-가-0225-002.jpg
06-황물로-가-0122,은행나무,가로수,교목,1983-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,황물로,특별시도,서울특별시 동대문구 전농동 643-5,서울특별시 동대문구 답십리동 952-7,세일로프 앞,37.5671519,127.0543019,,서울특별시 동대문구 답십리동 489-90,답십리1동,0.35,0.37,9,44,17,1,주철,사각형,N,N,N,전깃줄,,01-06-황물로-가-0122-001.jpg,01-06-황물로-가-0122-002.jpg
06-홍릉로-가-0051,은행나무,가로수,교목,1973-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,홍릉로,특별시도,서울특별시 동대문구 청량리동 279,서울특별시 동대문구 청량리동 206-77,천지부동산,37.5857094,127.0435422,,서울특별시 동대문구 청량리동 819,청량리동,0.43,0.5,7.8,54,23,2.1,주철,사각형,N,N,N,전깃줄,,01-06-홍릉로-가-0051-001.jpg,01-06-홍릉로-가-0051-002.jpg
06-왕산로-가-0137,은행나무,가로수,교목,2002-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,왕산로,특별시도,서울특별시 동대문구 신설동 131-50,서울특별시 동대문구 휘경동 343-23,참좋은지압안마원 앞,37.5834099,127.0491544,,서울특별시 동대문구 청량리동 35,청량리동,0.2,0.28,14.3,25,35,2.5,기타,사각형,N,N,N,전깃줄,,01-06-왕산로-가-0137-001.jpg,01-06-왕산로-가-0137-002.jpg
06-한천로-가-0520,은행나무,가로수,교목,2014-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,한천로,특별시도,서울특별시 동대문구 장안동 413-7,서울특별시 동대문구 이문동 209-13,금마빌딩앞,37.5792855,127.0682948,,서울특별시 동대문구 장안동 107-3,장안2동,0.1,0.13,7.5,13,20,1.5,압연강판,사각형,N,N,N,전깃줄,,01-06-한천로-가-0520-001.jpg,01-06-한천로-가-0520-002.jpg
06-한천로-가-0066,양버즘나무,가로수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,한천로,특별시도,서울특별시 동대문구 장안동 413-7,서울특별시 동대문구 이문동 209-13,경란축산 앞,37.5687748,127.0637542,,서울특별시 동대문구 장안동 188-15,장안1동,0.48,0.55,9,40,20,1.2,주철,사각형,N,N,N,전깃줄,,01-06-한천로-가-0066-001.jpg,01-06-한천로-가-0066-002.jpg
06-한천로-가-0178,양버즘나무,가로수,교목,1999-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,한천로,특별시도,서울특별시 동대문구 장안동 413-7,서울특별시 동대문구 이문동 209-13,알톤자전거 앞,37.5795534,127.0685247,,서울특별시 동대문구 장안동 106-6,장안2동,0.33,0.43,7,28,20,1.3,주철,사각형,Y,N,N,전신주,전깃줄,01-06-한천로-가-0178-001.jpg,01-06-한천로-가-0178-002.jpg
06-약령시로-가-0064,양버즘나무,가로수,교목,1996-04-08,02-2127-4319,서울특별시 동대문구청,2022-12-12,약령시로,특별시도,서울특별시 동대문구 제기동 1152-12,서울특별시 동대문구 청량리동 235-6,쌀계란김치 앞,37.5830594,127.0400388,,서울특별시 동대문구 제기동 856,제기동,0.37,0.47,6.5,31,20,2.2,주철,사각형,N,Y,N,전신주,전깃줄,01-06-약령시로-가-0064-001.jpg,01-06-약령시로-가-0064-002.jpg
06-이문로-가-0042,은행나무,가로수,교목,1967-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,이문로,특별시도,서울특별시 동대문구 회기동 66-1,서울특별시 동대문구 이문동 247-1,오렌지할인마트,37.5932855,127.0580494,,서울특별시 동대문구 이문동 346-131,이문1동,0.48,0.62,5.8,60,29,1.6,주철,사각형,N,N,N,전깃줄,,01-06-이문로-가-0042-001.jpg,01-06-이문로-가-0042-002.jpg
06-이문로-가-0063,은행나무,가로수,교목,2002-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,이문로,특별시도,서울특별시 동대문구 회기동 66-1,서울특별시 동대문구 이문동 247-1,주수사,37.59462171,127.0589447,,서울특별시 동대문구 이문동 325-1,이문1동,0.2,0.24,6,25,29,1.7,압연강판,사각형,N,N,N,전깃줄,,01-06-이문로-가-0063-001.jpg,01-06-이문로-가-0063-002.jpg
06-망우로-가-0149,은행나무,가로수,교목,2001-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,망우로,특별시도,서울특별시 동대문구 휘경동 343-23,서울특별시 동대문구 휘경동 7-42,휘경제이스카이,37.58892864,127.0576707,,서울특별시 동대문구 휘경동 255-22,휘경1동,0.21,0.23,7.3,27,35,2.1,,대상형,N,N,N,전깃줄,,01-06-망우로-가-0149-001.jpg,01-06-망우로-가-0149-002.jpg
